Player HP,enemyCount,closestWallDistanceAvg,closestEnemyDistanceAvg,hitRate,hitRange,oneKillPerShot,moveShotRate,currentStage,WeaponType,StageTime,CommonEnemy0.8,CommonEnemy0.5,CommonEnemy0.2,Center Field0.8,Center Field0.5,Center Fieldt0.2,output(difficulty),10
100,8,18.01048,9.99019,23.23232,5.982042,8.545455,98.9899,1,0, ,0,0,1,1,0,0,6,206.3188
100,7,16.7748,9.095842,25.78125,5.685057,7.8125,98.4375,1,0, ,0,0,1,1,0,0,6,206.3188
100,8,9.87358,4.482018,25.4902,5.59979,7.526316,98.69281,2,0, ,0,0,1,1,0,0,6,206.3188
100,9,9.369611,7.161649,27.07183,5.437624,7.25,98.89503,2,0, ,0,0,1,1,0,0,6,206.3188
100,13,13.5592,8.479211,25.70094,6.133759,7.961538,95.3271,2,0, ,0,0,1,1,0,0,6,206.3188
100,12,16.51052,9.377073,27.45098,9.405388,7.424242,80,2,0, ,0,0,1,1,0,0,6,206.3188
100,9,18.19368,9.206914,29.49153,10.27158,7.023809,69.15254,2,0, ,0,0,1,1,0,0,6,206.3188
100,9,19.28098,10.87735,29.7619,11.70317,6.854167,60.71429,2,0, ,0,0,1,1,0,0,6,206.3188
100,10,20.04164,10.74687,28.64721,11.85185,7.075472,54.1114,2,0, ,0,0,1,1,0,0,6,206.3188
100,9,20.60337,10.66242,29.73621,13.13117,6.883333,48.92086,2,0, ,0,0,1,1,0,0,6,206.3188
100,9,24.54044,0,29.25764,13.62606,6.69697,44.54148,3,0, ,0,0,1,1,0,0,6,206.3188
100,10,24.3645,5.462478,29.05812,14.32325,6.957747,40.88176,3,0, ,0,0,1,1,0,0,6,206.3188
100,12,24.35394,7.686705,29.36803,14.57304,7,37.91822,3,0, ,0,0,1,1,0,0,6,206.3188
100,11,24.35014,8.894462,30.39724,14.2941,6.811765,35.23316,3,0, ,0,0,1,1,0,0,6,206.3188
100,13,24.34823,9.994431,30.80645,14.53122,6.833333,32.90323,3,0, ,0,0,1,1,0,0,6,206.3188
87,12,24.34154,8.870058,31.66667,13.71593,6.714286,31.66667,3,0, ,0,0,1,1,0,0,6,206.3188
74,13,23.09524,7.992452,32.26277,13.23013,6.586538,34.16058,3,1, ,0,0,1,1,0,0,6,206.3188
74,14,21.46349,7.276654,32.55814,13.09547,6.254546,34.44767,3,1, ,0,0,1,1,0,0,6,206.3188
74,14,21.04864,6.691598,32.75362,13.00253,5.897436,34.63768,3,1, ,0,0,1,1,0,0,6,206.3188
67.5,13,20.00779,6.877194,33.04473,12.87017,5.5,34.92064,3,0, ,0,0,1,1,0,0,6,206.3188
67.5,15,19.81167,6.637719,33.19559,12.46498,5.48855,37.87879,3,0, ,0,0,1,1,0,0,6,206.3188
67.5,13,11.57451,0,33.94256,12.32569,5.503597,41.12271,4,0, ,0,0,1,1,0,0,6,206.3188
67.5,12,13.14924,0,34.24318,12.10396,5.425676,44.04467,4,0, ,0,0,1,1,0,0,6,206.3188
67.5,14,11.95993,0,34.35655,11.75737,5.461039,46.63519,4,0, ,0,0,1,1,0,0,6,206.3188
67.5,16,11.27872,2.113721,35.06201,11.63236,5.54375,49.04171,4,0, ,0,0,1,1,0,0,6,206.3188
67.5,17,9.819157,3.161308,35.23707,11.48788,5.550898,51.29311,4,0, ,0,0,1,1,0,0,6,206.3188
67.5,16,9.345613,3.642957,35.39732,11.29559,5.494318,53.35397,4,0, ,0,0,1,1,0,0,6,206.3188
67.5,15,9.398841,4.024652,35.97621,11.09022,5.437838,55.20317,4,0, ,0,0,1,1,0,0,6,206.3188
67.5,17,8.654095,4.224476,36.09524,10.82926,5.434555,56.95238,4,0, ,0,0,1,1,0,0,6,206.3188
67.5,17,8.669105,4.506276,36.51376,10.74488,5.452261,58.53211,4,0, ,0,0,1,1,0,0,6,206.3188
67.5,16,8.457315,4.554341,36.72566,10.48067,5.444445,59.55752,4,0, ,0,0,1,1,0,0,6,206.3188
67.5,14,8.737823,4.812874,37.06234,10.32161,5.382488,60.71734,4,0, ,0,0,1,1,0,0,6,206.3188
67.5,12,9.067963,4.401655,37.4071,10.25586,5.325991,61.43683,4,0, ,0,0,1,1,0,0,6,206.3188
67.5,9,9.35015,4.049037,37.88969,10.2528,5.231092,62.27018,4,0, ,0,0,1,1,0,0,6,206.3188
67.5,9,9.100965,0,37.9257,10.27073,5.261224,63.39009,5,0, ,0,0,1,1,0,0,6,206.3188
67.5,14,12.25551,8.752068,37.16216,10.29125,5.362903,64.41441,5,0, ,0,0,1,1,0,0,6,206.3188
67.5,18,15.24677,7.885831,37.29061,10.26496,5.399209,65.47706,5,0, ,0,0,1,1,0,0,6,206.3188
67.5,19,16.86981,7.26648,38.17281,10.35086,5.398468,65.7932,5,0, ,0,0,1,1,0,0,6,206.3188
60,19,17.32096,6.286059,39.39394,10.17942,5.375465,66.1157,5,0, ,0,0,1,1,0,0,6,206.3188
52.5,18,17.52835,5.725721,40.18754,9.985166,5.34767,66.57736,5,0, ,0,0,1,1,0,0,6,206.3188
52.5,21,17.91542,5.426617,40.6658,9.871623,5.37676,66.90601,5,0, ,0,0,1,1,0,0,6,206.3188
52.5,22,16.94413,5.148139,41.3486,9.65667,5.383562,67.74809,5,0, ,0,0,1,1,0,0,6,206.3188
52.5,22,16.35116,4.939079,42.09547,9.499411,5.35,68.56789,5,0, ,0,0,1,1,0,0,6,206.3188
52.5,21,15.55805,4.631427,42.89171,9.250541,5.325807,69.32849,5,0, ,0,0,1,1,0,0,6,206.3188
52.5,20,15.36613,4.532519,43.82753,9.085582,5.30721,70.05316,5,0, ,0,0,1,1,0,0,6,206.3188
52.5,17,15.48521,4.392562,44.17532,8.953086,5.232628,70.76125,5,0, ,0,0,1,1,0,0,6,206.3188
45,17,15.15697,4.180813,44.81398,8.726021,5.218289,71.42052,5,0, ,0,0,1,1,0,0,6,206.3188
45,15,14.90249,4.253448,45.4796,8.611531,5.182857,72.05071,5,1, ,0,0,1,1,0,0,6,206.3188
45,19,14.98776,4.309917,45.53965,8.597219,5.115493,72.0815,5,1, ,0,0,1,1,0,0,6,206.3188
37.5,15,15.81369,0,45.62947,8.57502,4.983562,72.12755,6,1, ,0,0,1,1,0,0,6,206.3188
37.5,17,11.7619,0,45.7441,8.552839,4.895161,72.15816,6,1, ,0,0,1,1,0,0,6,206.3188
29.5,19,11.12817,0.2639066,46.1664,8.501877,4.852243,72.43067,6,0, ,0,0,1,1,0,0,6,206.3188
29.5,23,9.433536,0.5936785,46.2766,8.397339,4.846354,73.03191,6,0, ,0,0,1,1,0,0,6,206.3188
13.5,25,9.492997,1.280009,46.875,8.247904,4.872123,73.59375,6,0, ,0,0,1,1,0,0,6,206.3188
13.5,21,10.76407,1.688591,47.73075,8.165347,4.851485,74.14584,6,0, ,0,0,1,1,0,0,6,206.3188
13.5,23,10.88537,1.924572,48.45155,8.063214,4.86618,74.67533,6,0, ,0,0,1,1,0,0,6,206.3188
13.5,29,10.03955,2.287702,48.13908,8.047093,4.917874,75.1714,6,0, ,0,0,1,1,0,0,6,206.3188
13.5,31,9.68596,2.612259,48.70317,8.110934,4.938242,75.64841,6,0, ,0,0,1,1,0,0,6,206.3188
13.5,26,9.607718,2.925806,49.52875,8.019447,4.873563,76.10744,6,0, ,0,0,1,1,0,0,6,206.3188
13.5,25,10.03068,3.614667,49.97689,8.026623,4.860674,76.56033,6,0, ,0,0,1,1,0,0,6,206.3188
5.5,25,10.53359,4.176519,50.52202,7.961704,4.845815,76.98592,6,0, ,0,0,1,1,0,0,6,206.3188
5.5,25,10.65127,4.584468,50.86937,7.881062,4.842333,77.39635,6,0, ,0,0,1,1,0,0,6,206.3188
5.5,23,11.02948,4.726189,51.2697,7.810106,4.812236,77.8021,6,0, ,0,0,1,1,0,0,6,206.3188
5.5,20,11.41577,4.687024,51.65591,7.737674,4.779835,78.19355,6,0, ,0,0,1,1,0,0,6,206.3188
100,3,26.73749,15.53381,0,0,0,0,1,0, ,0,0,1,0,1,0,6,200.0174
100,5,24.31278,11.9588,15.625,8.141136,6.5,96.875,1,0, ,0,0,1,0,1,0,6,200.0174
100,4,21.65079,10.85645,20.83333,8.508126,9.142858,97.22222,1,0, ,0,0,1,0,1,0,6,200.0174
100,4,20.28717,10.17197,21.10092,9.334226,9.818182,94.49541,1,0, ,0,0,1,0,1,0,6,200.0174
100,6,19.13235,8.953285,18,9.064795,10.76923,92,1,0, ,0,0,1,0,1,0,6,200.0174
100,7,18.16893,8.718997,19.88304,9.219952,10.4375,90.64327,1,0, ,0,0,1,0,1,0,6,200.0174
100,6,14.81525,0,20.87379,9.124967,9.714286,91.74757,2,0, ,0,0,1,0,1,0,6,200.0174
100,9,17.56186,3.178024,19.59184,9.018998,9.666667,91.83673,2,0, ,0,0,1,0,1,0,6,200.0174
100,8,17.99939,6.193686,21.90813,10.28796,9.096774,90.81272,2,0, ,0,0,1,0,1,0,6,200.0174
100,11,17.98892,6.360896,21.98142,10.17369,9.411765,91.95046,2,0, ,0,0,1,0,1,0,6,200.0174
100,9,17.8137,6.273026,23.35165,9.476106,8.571428,92.58241,2,0, ,0,0,1,0,1,0,6,200.0174
100,9,16.98112,6.359781,23.95062,10.13494,8.291667,93.33334,2,0, ,0,0,1,0,1,0,6,200.0174
100,7,16.77348,6.221397,25.56054,10.20145,7.964286,93.94619,2,0, ,0,0,1,0,1,0,6,200.0174
100,10,16.82588,6.409379,25.53648,9.953114,7.830509,94.20601,2,0, ,0,0,1,0,1,0,6,200.0174
100,11,10.36218,0,25.64103,9.596735,7.890625,94.67456,3,0, ,0,0,1,0,1,0,6,200.0174
100,9,16.6587,0,26.64233,9.952713,7.555555,92.33577,3,0, ,0,0,1,0,1,0,6,200.0174
100,11,17.45656,0,26.48557,9.810936,7.532467,89.81325,3,0, ,0,0,1,0,1,0,6,200.0174
100,14,17.70527,0.2184877,27.30159,9.223512,7.658536,90.47619,3,0, ,0,0,1,0,1,0,6,200.0174
100,14,16.33548,0.6080095,28.35821,8.875965,7.516854,91.04478,3,0, ,0,0,1,0,1,0,6,200.0174
93.5,12,16.65532,0.8344282,29.39522,8.437639,7.193878,91.56118,3,0, ,0,0,1,0,1,0,6,200.0174
93.5,11,17.99877,0.6982935,30.05319,8.203083,7.056604,92.02127,3,0, ,0,0,1,0,1,0,6,200.0174
93.5,10,17.29854,0.6003488,30.68182,8.262691,6.912281,91.91919,3,0, ,0,0,1,0,1,0,6,200.0174
93.5,9,16.22148,0.5264983,31.33253,8.453572,6.747967,91.35654,3,0, ,0,0,1,0,1,0,6,200.0174
93.5,9,15.55632,0.4688559,31.57895,8.366083,6.707692,90.9611,3,0, ,0,0,1,0,1,0,6,200.0174
93.5,11,14.95717,0.4225881,31.69399,8.748849,6.755556,90.92896,3,0, ,0,0,1,0,1,0,6,200.0174
93.5,9,9.587243,0,31.83246,8.640236,6.657342,91.3089,4,0, ,0,0,1,0,1,0,6,200.0174
93.5,12,14.36131,3.433258,31.6265,8.623546,6.716216,91.56626,4,0, ,0,0,1,0,1,0,6,200.0174
93.5,12,16.44014,3.354543,31.94981,8.887728,6.634615,91.89189,4,0, ,0,0,1,0,1,0,6,200.0174
93.5,11,17.30823,3.047459,32.77623,9.077927,6.521212,92.20056,4,0, ,0,0,1,0,1,0,6,200.0174
93.5,14,16.25702,3.192678,32.85587,8.996638,6.558824,92.30081,4,0, ,0,0,1,0,1,0,6,200.0174
86.5,15,16.86397,3.320953,33.41969,8.882803,6.536723,92.5734,4,0, ,0,0,1,0,1,0,6,200.0174
86.5,14,16.31324,3.726883,33.55593,8.928082,6.430108,92.82137,4,0, ,0,0,1,0,1,0,6,200.0174
86.5,12,16.58756,4.087068,34.54399,8.921387,6.311224,93.05892,4,0, ,0,0,1,0,1,0,6,200.0174
86.5,13,16.94242,4.496778,34.48006,8.989262,6.300493,93.19781,4,0, ,0,0,1,0,1,0,6,200.0174
86.5,14,16.88991,4.566777,34.62121,8.939443,6.280952,93.10606,4,0, ,0,0,1,0,1,0,6,200.0174
79.5,13,16.9122,4.665485,34.92647,8.954617,6.20548,93.2353,4,0, ,0,0,1,0,1,0,6,200.0174
79.5,13,17.06741,5.070788,35.18915,9.013895,6.145374,93.43326,4,0, ,0,0,1,0,1,0,6,200.0174
79.5,13,16.88067,5.140654,35.1145,8.902164,6.12766,93.61555,4,0, ,0,0,1,0,1,0,6,200.0174
79.5,10,16.32262,0,35.4251,8.915134,6.053279,93.79217,5,0, ,0,0,1,0,1,0,6,200.0174
79.5,11,16.78411,0,35.74244,8.716432,6.039682,93.95532,5,0, ,0,0,1,0,1,0,6,200.0174
79.5,12,16.15403,0,36.53231,8.589299,6.007722,94.11388,5,0, ,0,0,1,0,1,0,6,200.0174
72,12,15.08561,0,37.1571,8.438461,5.955224,94.26434,5,0, ,0,0,1,0,1,0,6,200.0174
72,17,14.84515,0.5035209,37.20365,8.354326,6.062731,94.4073,5,0, ,0,0,1,0,1,0,6,200.0174
57,12,16.03413,0.8672856,38.42482,8.094462,5.880702,94.51074,5,1, ,0,0,1,0,1,0,6,200.0174
57,14,16.28815,0.7718133,38.53484,8.068767,5.76976,94.52055,5,1, ,0,0,1,0,1,0,6,200.0174
34.5,17,15.31296,0.9933509,38.54848,8.060262,5.659933,94.52707,5,1, ,0,0,1,0,1,0,6,200.0174
27,15,15.2613,1.125036,38.71734,8.025312,5.485342,94.53682,5,1, ,0,0,1,0,1,0,6,200.0174
27,20,14.92266,1.337059,38.88889,7.920771,5.491961,94.61988,5,0, ,0,0,1,0,1,0,6,200.0174
19.5,19,14.81491,1.494342,39.82857,7.70947,5.45625,94.74286,5,0, ,0,0,1,0,1,0,6,200.0174
19.5,17,15.52793,1.754102,40.72626,7.618194,5.404834,94.86034,5,0, ,0,0,1,0,1,0,6,200.0174
19.5,17,15.90948,1.855157,41.17968,7.522137,5.361765,94.92081,5,0, ,0,0,1,0,1,0,6,200.0174
19.5,15,15.85542,1.962076,41.84928,7.387789,5.342857,95.0294,5,0, ,0,0,1,0,1,0,6,200.0174
19.5,15,15.64185,2.090601,42.15481,7.35653,5.306406,95.13598,5,0, ,0,0,1,0,1,0,6,200.0174
12,14,18.65735,0,42.67418,7.237755,5.313352,95.23566,6,0, ,0,0,1,0,1,0,6,200.0174
12,14,17.44271,0,43.10085,7.164124,5.297873,95.33366,6,0, ,0,0,1,0,1,0,6,200.0174
12,17,15.76519,1.274717,43.03984,7.175568,5.317585,95.42548,6,0, ,0,0,1,0,1,0,6,200.0174
12,17,15.78292,2.389353,43.6837,7.171024,5.317949,95.46769,6,0, ,0,0,1,0,1,0,6,200.0174
12,22,16.19279,2.391289,44.03973,7.201972,5.360406,95.55345,6,0, ,0,0,1,0,1,0,6,200.0174
12,20,16.65715,2.594725,44.56824,7.124535,5.306173,95.63602,6,0, ,0,0,1,0,1,0,6,200.0174
12,23,16.97766,2.525408,44.92027,7.17556,5.3309,95.71754,6,0, ,0,0,1,0,1,0,6,200.0174
12,27,15.85404,2.645229,45.19016,7.216742,5.324519,95.79418,6,0, ,0,0,1,0,1,0,6,200.0174
12,32,15.13149,2.771914,45.03515,7.301933,5.364286,95.86995,6,0, ,0,0,1,0,1,0,6,200.0174
12,34,13.98497,2.853871,45.20725,7.451251,5.421546,95.94128,6,0, ,0,0,1,0,1,0,6,200.0174
4,35,13.70945,2.954048,45.67063,7.460012,5.406897,96.01019,6,0, ,0,0,1,0,1,0,6,200.0174
4,28,13.94614,3.118383,46.0177,7.415834,5.261641,96.03877,6,1, ,0,0,1,0,1,0,6,200.0174
4,26,14.3052,3.273333,46.08586,7.403184,5.142857,96.04377,6,1, ,0,0,1,0,1,0,6,200.0174
100,2,26.16063,7.861073,22.22222,8.71981,6,88.88889,1,0, ,0,0,1,0,0,1,8,276.2195
100,4,21.76723,9.818335,12,9.807591,12.66667,96,1,0, ,0,0,1,0,0,1,8,276.2195
100,5,19.55165,8.815653,14.44444,9.926112,14,95.55556,1,0, ,0,0,1,0,0,1,8,276.2195
100,4,19.73212,8.001467,17.55725,8.161694,11.90909,93.89313,1,0, ,0,0,1,0,0,1,8,276.2195
100,4,19.28907,8.052335,18.02326,7.823371,11.4,95.34883,1,0, ,0,0,1,0,0,1,8,276.2195
100,3,19.55006,8.207961,20.28302,9.311174,10.5,95.75471,1,0, ,0,0,1,0,0,1,8,276.2195
100,4,17.22166,0,18.57708,9.122728,10.91304,93.67589,2,0, ,0,0,1,0,0,1,8,276.2195
100,7,16.3614,3.437621,18.36735,9.265997,10.84615,94.55782,2,0, ,0,0,1,0,0,1,8,276.2195
100,4,16.55919,2.727709,20.89552,8.858466,9.428572,95.22388,2,0, ,0,0,1,0,0,1,8,276.2195
100,5,17.98979,3.096795,21.2766,8.298065,9.375,95.74468,2,0, ,0,0,1,0,0,1,8,276.2195
100,8,18.79416,4.216029,20.91346,8.152394,9.418605,96.15385,2,0, ,0,0,1,0,0,1,8,276.2195
100,8,18.94535,4.152723,21.88184,7.990014,9.32653,96.28008,2,0, ,0,0,1,0,0,1,8,276.2195
100,7,18.52936,4.636423,22.89157,8.796802,8.821428,96.58635,2,0, ,0,0,1,0,0,1,8,276.2195
100,7,18.79585,4.713015,23.19109,8.537831,8.564516,96.66048,2,0, ,0,0,1,0,0,1,8,276.2195
100,4,23.78785,0,24.52504,8.420838,8.140845,96.8912,3,0, ,0,0,1,0,0,1,8,276.2195
100,6,19.89671,0.1292078,24.35484,8.167325,8.226666,97.09678,3,0, ,0,0,1,0,0,1,8,276.2195
100,7,18.93053,4.837991,25.11346,8.709446,8.148149,97.27686,3,0, ,0,0,1,0,0,1,8,276.2195
100,9,19.31972,5.015803,25.49858,8.51855,8.068966,97.151,3,0, ,0,0,1,0,0,1,8,276.2195
100,13,19.90179,4.508279,25.30283,8.381711,8.122222,97.30821,3,0, ,0,0,1,0,0,1,8,276.2195
100,13,19.87546,4.528879,26.53061,8.141043,8.061855,97.44898,3,0, ,0,0,1,0,0,1,8,276.2195
100,15,19.81891,4.105708,26.89394,8.058463,7.764706,97.47475,3,1, ,0,0,1,0,0,1,8,276.2195
100,13,19.45222,3.770942,27.07809,8.00386,7.153153,97.48111,3,1, ,0,0,1,0,0,1,8,276.2195
100,10,19.58015,3.602397,27.35257,7.93279,6.586777,97.49059,3,1, ,0,0,1,0,0,1,8,276.2195
100,13,19.31142,3.571243,27.5649,7.822746,6.396825,97.52782,3,0, ,0,0,1,0,0,1,8,276.2195
93.5,10,19.26691,3.701457,28.82353,7.591413,6.213235,97.64706,3,0, ,0,0,1,0,0,1,8,276.2195
93.5,9,14.38356,0,29.06846,7.41704,6.20979,97.75533,4,0, ,0,0,1,0,0,1,8,276.2195
93.5,10,17.03367,0.5853598,29.2159,7.403379,6.133333,97.85177,4,0, ,0,0,1,0,0,1,8,276.2195
93.5,14,15.71136,6.289495,29.11523,7.515288,6.279221,97.94239,4,0, ,0,0,1,0,0,1,8,276.2195
93.5,14,17.16834,5.12441,29.61501,7.333385,6.228395,98.02567,4,0, ,0,0,1,0,0,1,8,276.2195
93.5,14,17.54316,4.702095,30.74004,7.412256,6.164706,98.10247,4,0, ,0,0,1,0,0,1,8,276.2195
86.5,13,17.16908,4.434678,31.44424,7.197684,6.111732,98.17184,4,0, ,0,0,1,0,0,1,8,276.2195
86.5,12,17.52011,4.12698,32.07048,7.038225,6.005319,98.23788,4,0, ,0,0,1,0,0,1,8,276.2195
86.5,13,17.48814,4.019118,32.59575,7.006271,5.989744,98.29787,4,0, ,0,0,1,0,0,1,8,276.2195
86.5,14,17.23298,4.005518,32.64803,6.936805,5.990099,98.35526,4,0, ,0,0,1,0,0,1,8,276.2195
86.5,13,17.49857,3.95407,33.09467,6.838811,5.92417,98.40891,4,0, ,0,0,1,0,0,1,8,276.2195
79.5,11,17.52624,4.09991,33.53893,6.807988,5.855204,98.38088,4,0, ,0,0,1,0,0,1,8,276.2195
79.5,11,17.55243,4.29396,33.70703,6.822645,5.812227,98.43049,4,0, ,0,0,1,0,0,1,8,276.2195
79.5,12,17.46156,4.564855,33.96227,6.993096,5.834746,98.40348,4,0, ,0,0,1,0,0,1,8,276.2195
79.5,12,13.28532,0,33.89711,7.054404,5.838843,98.44962,5,0, ,0,0,1,0,0,1,8,276.2195
79.5,12,14.03845,1.427451,34.20151,7.119503,5.792829,98.49212,5,0, ,0,0,1,0,0,1,8,276.2195
79.5,13,15.88647,2.897536,34.9599,6.954967,5.79845,98.52941,5,0, ,0,0,1,0,0,1,8,276.2195
79.5,16,15.67925,3.02878,35.52375,6.949774,5.818182,98.50358,5,0, ,0,0,1,0,0,1,8,276.2195
79.5,18,14.38164,2.891823,35.82752,6.913507,5.833333,98.54153,5,0, ,0,0,1,0,0,1,8,276.2195
72,21,15.08775,2.769622,36.71199,6.782956,5.847826,98.57849,5,0, ,0,0,1,0,0,1,8,276.2195
72,18,15.67785,2.674483,37.69602,6.685102,5.770035,98.61279,5,0, ,0,0,1,0,0,1,8,276.2195
72,20,15.94289,2.933723,38.10365,6.754574,5.768707,98.64547,5,0, ,0,0,1,0,0,1,8,276.2195
72,19,15.01056,3.06897,38.98792,6.697215,5.735974,98.67741,5,0, ,0,0,1,0,0,1,8,276.2195
72,21,14.6511,3.155069,39.57279,6.628612,5.735484,98.70714,5,0, ,0,0,1,0,0,1,8,276.2195
72,16,14.567,3.196267,40.4945,6.518345,5.628483,98.73626,5,0, ,0,0,1,0,0,1,8,276.2195
57,16,15.35837,3.155236,41.39785,6.383375,5.593373,98.76344,5,0, ,0,0,1,0,0,1,8,276.2195
57,14,15.96528,3.21595,42.13572,6.28548,5.516035,98.79011,5,0, ,0,0,1,0,0,1,8,276.2195
57,13,16.16629,3.233833,42.58496,6.189009,5.508523,98.81566,5,0, ,0,0,1,0,0,1,8,276.2195
57,12,16.58589,3.165412,43.34006,6.130216,5.472376,98.83955,5,0, ,0,0,1,0,0,1,8,276.2195
57,12,18.45333,0.06510602,43.40089,6.186717,5.468835,98.86308,6,0, ,0,0,1,0,0,1,8,276.2195
57,13,14.90708,5.826904,43.48037,6.138626,5.470745,98.83665,6,0, ,0,0,1,0,0,1,8,276.2195
57,15,13.3854,4.815671,43.72623,6.080391,5.480418,98.85931,6,0, ,0,0,1,0,0,1,8,276.2195
57,18,12.19994,4.278363,44.35634,6.061421,5.508997,98.88059,6,0, ,0,0,1,0,0,1,8,276.2195
57,20,12.20376,3.951053,44.89703,6.009716,5.505051,98.9016,6,0, ,0,0,1,0,0,1,8,276.2195
49,19,13.13774,3.607962,45.25843,5.932395,5.477832,98.92135,6,0, ,0,0,1,0,0,1,8,276.2195
49,23,14.47471,3.500811,45.5428,5.881772,5.510949,98.94086,6,0, ,0,0,1,0,0,1,8,276.2195
49,25,15.33806,3.416232,46.05035,5.881923,5.5,98.95833,6,0, ,0,0,1,0,0,1,8,276.2195
49,21,15.28855,3.369212,46.82303,5.815198,5.433875,98.97655,6,0, ,0,0,1,0,0,1,8,276.2195
49,19,15.61726,3.515213,47.2956,5.806786,5.393665,98.99371,6,0, ,0,0,1,0,0,1,8,276.2195
49,18,15.61041,3.408034,47.65045,5.759819,5.367257,99.01072,6,0, ,0,0,1,0,0,1,8,276.2195
49,15,15.29357,3.343623,48.29684,5.714942,5.30819,99.02676,6,0, ,0,0,1,0,0,1,8,276.2195
41,16,15.11404,3.340445,48.58397,5.720778,5.298729,99.04268,6,0, ,0,0,1,0,0,1,8,276.2195
41,19,14.65646,3.316857,48.52768,5.702302,5.309623,99.05772,6,0, ,0,0,1,0,0,1,8,276.2195
41,17,14.46287,3.2595,48.95672,5.657448,5.290389,99.07264,6,0, ,0,0,1,0,0,1,8,276.2195
41,17,14.13436,3.316144,49.27702,5.658129,5.271084,99.08675,6,0, ,0,0,1,0,0,1,8,276.2195
41,18,14.40971,3.312067,49.38179,5.636377,5.266798,99.10078,6,0, ,0,0,1,0,0,1,8,276.2195
41,16,13.18427,0,49.64931,5.61627,5.250485,99.11407,7,0, ,0,0,1,0,0,1,8,276.2195
41,17,14.28274,0,49.79993,5.570693,5.24283,99.12695,7,0, ,0,0,1,0,0,1,8,276.2195
41,19,16.10651,0.3114932,50.21505,5.544149,5.242938,99.13979,7,0, ,0,0,1,0,0,1,8,276.2195
41,24,16.62923,0.8873941,50.4947,5.513764,5.26542,99.15195,7,0, ,0,0,1,0,0,1,8,276.2195
41,28,17.94831,1.532167,50.99269,5.503602,5.311111,99.16405,7,0, ,0,0,1,0,0,1,8,276.2195
41,23,18.45616,1.910971,51.61846,5.47632,5.232432,99.17355,7,1, ,0,0,1,0,0,1,8,276.2195
41,23,17.97635,2.313657,51.65176,5.47363,5.152482,99.17413,7,1, ,0,0,1,0,0,1,8,276.2195
41,21,17.64304,2.435755,51.70162,5.467222,5.059131,99.17497,7,1, ,0,0,1,0,0,1,8,276.2195
32.5,25,16.9482,2.405676,52.01641,5.431059,5.043103,99.17977,7,0, ,0,0,1,0,0,1,8,276.2195
24,26,17.44864,2.569311,52.46122,5.408711,5.033956,99.19083,7,0, ,0,0,1,0,0,1,8,276.2195
24,27,17.60676,2.740193,52.62807,5.384163,5.021776,99.2016,7,0, ,0,0,1,0,0,1,8,276.2195
24,25,17.00234,2.833185,53.08601,5.359522,5.006579,99.21208,7,0, ,0,0,1,0,0,1,8,276.2195
24,22,16.85205,3.006501,53.59689,5.333974,4.967794,99.2223,7,0, ,0,0,1,0,0,1,8,276.2195
24,22,17.30626,3.141796,54.01343,5.302802,4.95873,99.23249,7,0, ,0,0,1,0,0,1,8,276.2195
24,19,17.59677,3.1982,54.37322,5.298933,4.931464,99.24219,7,0, ,0,0,1,0,0,1,8,276.2195
24,14,17.37304,3.00802,54.81759,5.269319,4.882622,99.25164,7,0, ,0,0,1,0,0,1,8,276.2195
24,15,17.03406,2.830263,54.92611,5.282083,4.870677,99.26108,7,0, ,0,0,1,0,0,1,8,276.2195
24,15,17.10756,2.672477,55.01825,5.277741,4.875371,99.27007,7,0, ,0,0,1,0,0,1,8,276.2195
24,15,16.74467,2.531296,55.21178,5.249237,4.869692,99.27906,7,0, ,0,0,1,0,0,1,8,276.2195
15.5,13,10.37074,0,55.32799,5.213969,4.860029,99.28762,8,0, ,0,0,1,0,0,1,8,276.2195
7,14,13.12819,0,55.3959,5.18108,4.85592,99.29619,8,0, ,0,0,1,0,0,1,8,276.2195
7,19,15.42539,1.295521,55.36232,5.166044,4.882436,99.30435,8,0, ,0,0,1,0,0,1,8,276.2195
100,0,27.82659,0,0,0,0,0,1,0, ,1,0,0,1,0,0,2, 32.83738
100,2,26.48236,8.157001,0,0,0,0,1,0, ,1,0,0,1,0,0,2, 32.83738
100,3,24.8853,10.89287,0,0,0,0,1,0, ,1,0,0,1,0,0,2, 32.83738
100,4,25.22548,10.44051,0,0,0,0,1,0, ,1,0,0,1,0,0,2, 32.83738
100,6,25.4535,8.818544,0,0,0,0,1,0, ,1,0,0,1,0,0,2, 32.83738
100,7,24.9194,7.659041,0,0,0,0,1,0, ,1,0,0,1,0,0,2, 32.83738
94.5,8,24.74609,6.678159,0,0,0,0,1,0, ,1,0,0,1,0,0,2, 32.83738
94.5,10,25.01135,6.091455,0,0,0,0,1,0, ,1,0,0,1,0,0,2, 32.83738
94.5,11,25.15588,5.712513,0,0,0,0,1,1, ,1,0,0,1,0,0,2, 32.83738
94.5,12,24.85535,5.292185,0,0,0,0,1,1, ,1,0,0,1,0,0,2, 32.83738
94.5,14,24.35401,4.97651,0,0,0,0,1,1, ,1,0,0,1,0,0,2, 32.83738
94.5,15,23.54634,4.82626,0,0,0,0,1,1, ,1,0,0,1,0,0,2, 32.83738
94.5,16,22.47979,4.709248,0,0,0,0,1,1, ,1,0,0,1,0,0,2, 32.83738
